KT3D ESTIMATES WITH:  Data input File                                           
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
 -999.000  -999.000
